trial,method,inlier_ratio,noise_sigma,coherent_outlier_probability,coherent_outlier_spread,unary_separation,distractor_score_bonus,rotation_error_deg,translation_error,success,runtime_seconds
1794,one_hop,0.05,0.01,0.5,0.055,1.0,0.25,143.20324964482174,1.505631642573657,False,0.2105038640002021
1794,sagereg,0.05,0.01,0.5,0.055,1.0,0.25,0.1955138732841227,0.0029028359862637,True,0.2350700010010769
1795,one_hop,0.05,0.01,0.5,0.055,1.0,0.25,0.4062989099642085,0.0014057765249848,True,0.2151906290000624
1795,sagereg,0.05,0.01,0.5,0.055,1.0,0.25,0.4062986858163128,0.0014057754578057,True,0.24344731400015
1796,one_hop,0.05,0.01,0.5,0.055,1.0,0.25,0.2170177688682012,0.0038249230369961,True,0.2131059549992642
1796,sagereg,0.05,0.01,0.5,0.055,1.0,0.25,0.2170177757672889,0.0038249234119978,True,0.2377689559998543
1797,one_hop,0.05,0.01,0.5,0.055,1.0,0.25,0.1752461023937714,0.0020903252245926,True,0.2176005290002649
1797,sagereg,0.05,0.01,0.5,0.055,1.0,0.25,0.1752470486702133,0.0020903149630543,True,0.2446873469998536
1798,one_hop,0.05,0.01,0.5,0.055,1.0,0.25,0.3373097878573279,0.0024486245656331,True,0.2124148670009162
1798,sagereg,0.05,0.01,0.5,0.055,1.0,0.25,0.3373097488379243,0.0024486240267948,True,0.2384021369998663
1799,one_hop,0.05,0.01,0.5,0.055,1.0,0.25,0.2868922609441758,0.0031196635834786,True,0.2228326509994076
1799,sagereg,0.05,0.01,0.5,0.055,1.0,0.25,0.2868915629252753,0.0031196624623839,True,0.248455016000662
1800,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,100.46156555812048,0.6353169136413085,False,0.2487444770013098
1800,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,100.46158279077903,0.6353170580579725,False,0.2750522529986483
1801,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,174.49543705173122,0.4790020652901124,False,0.2545315030001802
1801,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,174.49543783907495,0.4790020639335368,False,0.2835964610003429
1802,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,83.49579536454131,0.7352665631831018,False,0.2646514040006877
1802,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,83.4957974685566,0.7352665812322474,False,0.2893671469992114
1803,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,173.5707393530561,0.8444836645712485,False,0.2521847359985258
1803,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,173.5706873781291,0.8444842115913157,False,0.2751606809997611
1804,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,122.62754887684557,0.5508656445186595,False,0.2511351279990776
1804,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,122.62754857203174,0.5508656854896439,False,0.2768968879991007
1805,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,99.92489367353993,0.9778393866881748,False,0.2556865250007831
1805,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,99.9248741093432,0.9778396732310152,False,0.2846684159994765
1806,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,134.8036771450668,0.4852873346144613,False,0.2470351350002602
1806,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,134.8036916168934,0.4852874074530482,False,0.2742457670010481
1807,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,16.528403766731568,0.7772006781957767,False,0.255012882000301
1807,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,16.528295956400452,0.7771994068813121,False,0.2838933259990881
1808,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,148.88961155900003,0.7410928640167262,False,0.2550436099991202
1808,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,148.88961764834664,0.7410928957551138,False,0.2840250539993576
1809,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,139.46432897709334,1.1470327616233704,False,0.2500502710008732
1809,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,139.4643165572475,1.1470321357658149,False,0.2757527049998316
1810,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,108.95009823931724,0.9874463099814084,False,0.2484041860006982
1810,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,108.95010735229064,0.9874464365339956,False,0.2757079249986418
1811,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,165.36886788263314,0.6369043226677118,False,0.2474145870000939
1811,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,165.36884473561437,0.6369042210908342,False,0.2759189989992592
1812,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,161.00171990991416,0.400839779482087,False,0.2573673959996085
1812,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,161.00172544191824,0.4008397984061954,False,0.2854329090005194
1813,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,51.467684914857095,0.0940159124943147,False,0.2574142909998045
1813,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,51.467705489844434,0.0940158614957801,False,0.2863683850009693
1814,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,155.03791894977363,1.142889915664324,False,0.2557263469989266
1814,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,155.03791536363934,1.1428899944792583,False,0.2838643309987674
1815,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,81.07324463250004,0.517575098208733,False,0.2579512580014125
1815,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,81.07325726743443,0.5175750469371336,False,0.2869968180002615
1816,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,102.07137486694126,0.6625530376610662,False,0.2494858169993676
1816,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,102.07138166538026,0.6625525013703609,False,0.2766392300000007
1817,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,104.07083620061591,0.889629290159101,False,0.2488700719986809
1817,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,104.07079955141532,0.889629186364745,False,0.2760443850002048
1818,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,178.60668945406076,0.7707378106043337,False,0.2563454299997829
1818,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,178.6066841166196,0.7707377130794045,False,0.2847831340004632
1819,one_hop,0.05,0.01,0.5,0.2,0.0,0.0,65.06023059848197,0.8330857073061544,False,0.2592968970002403
1819,sagereg,0.05,0.01,0.5,0.2,0.0,0.0,65.06021702241249,0.8330856406345251,False,0.2885594730014418
1820,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,63.64846200390944,0.5950115398628132,False,0.2358551199995417
1820,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,63.64846480433,0.5950115516847584,False,0.2658670780001557
1821,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,37.55981796793615,0.6879698487188786,False,0.2423308069992344
1821,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,37.55981784722961,0.6879698460527316,False,0.2738904500001808
1822,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,130.436882180796,0.4323546472972417,False,0.2330033010002807
1822,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,130.4368783933098,0.4323546307549498,False,0.2630373350002628
1823,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,147.11428424526233,0.4210388801216327,False,0.2329541649996827
1823,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,147.11429009383767,0.4210388364196011,False,0.2621323420007684
1824,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,73.10400238405579,0.5896378818572027,False,0.2399765899990598
1824,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,73.1039980617818,0.5896379386593438,False,0.2689125230008358
1825,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,138.34560048071344,0.9161621981105404,False,0.2279202730005636
1825,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,138.34560132362043,0.9161622058302362,False,0.2569242560002749
1826,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,124.99070360486436,0.8226389992428361,False,0.2356393270001717
1826,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,124.99070472038235,0.8226390026033151,False,0.2634015010007715
1827,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,69.8065130336029,0.7560182454698713,False,0.2377780400001938
1827,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,69.80651408273242,0.7560182089406101,False,0.2675673049998295
1828,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,49.9803898636003,0.5723097361798133,False,0.2391937030006374
1828,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,49.98039701225416,0.5723097678918366,False,0.2689333649996115
1829,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,133.51051323937682,0.4783986767813807,False,0.2366871049998735
1829,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,133.5105180580766,0.4783986362544314,False,0.2656137939993641
1830,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,118.26418124666294,0.9101380067105213,False,0.2321986810002272
1830,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,118.26416953085106,0.9101378846178784,False,0.2601807589999225
1831,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,59.32852107902218,0.7775528257738461,False,0.2357816549993003
1831,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,59.32852043615725,0.7775527284764745,False,0.2653897170002892
1832,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,154.3591630265644,0.986199378825058,False,0.2327058600003511
1832,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,154.3591620185912,0.9861994196618096,False,0.2601764650007681
1833,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,121.03220853024916,0.0920429343743985,False,0.237753266999789
1833,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,121.03219686064922,0.0920429337752939,False,0.2681002730005275
1834,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,116.1050168401972,0.8742659169343665,False,0.228940479000812
1834,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,116.1050215995954,0.8742659630562603,False,0.2578345540005102
1835,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,152.8865618101188,1.104814535936056,False,0.2299111680003989
1835,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,152.8865619760525,1.1048145046946087,False,0.2577539029989566
1836,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,179.52582996365672,0.8877107254056573,False,0.2392788380002457
1836,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,179.52583007538942,0.8877107848041189,False,0.270084327999939
1837,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,113.98794087892728,0.293717140574922,False,0.2367948650007747
1837,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,113.9879498526671,0.2937170832365449,False,0.2664019080002617
1838,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,21.26718742143956,0.8155666002345873,False,0.2414462889992137
1838,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,21.267185445990112,0.8155666008872062,False,0.2715122810004686
1839,one_hop,0.05,0.01,0.5,0.2,0.0,0.25,39.0776674510612,0.6939064223173015,False,0.2389072280002437
1839,sagereg,0.05,0.01,0.5,0.2,0.0,0.25,39.07763946497752,0.6939061412188919,False,0.267762641000445
1840,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,131.40367702171702,0.6820821907639437,False,0.2488479179992282
1840,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,131.40381375645626,0.682082433986753,False,0.2773197860005894
1841,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,29.642328365836384,0.6938217898726702,False,0.2502257720007037
1841,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,29.642333826354463,0.6938217773188852,False,0.2795223560005979
1842,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,111.084910281217,0.4071395262025136,False,0.2477059909997478
1842,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,111.0849067072488,0.4071395637182475,False,0.2748386029998073
1843,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,34.129175066638155,0.511969968512311,False,0.2528642140005104
1843,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,34.129173334069925,0.51196995760648,False,0.2818526920000295
1844,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,132.451353009443,1.007734581867777,False,0.2466895929992461
1844,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,132.45135062790055,1.007734634505777,False,0.273789218001184
1845,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,168.1051594182008,0.8979779358701115,False,0.2577523599993583
1845,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,168.10517629202673,0.8979778138573976,False,0.2859674810006254
1846,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,141.31348431747094,0.334049452767346,False,0.2524256140004581
1846,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,141.31347201612076,0.3340495357773232,False,0.2791627419992437
1847,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,166.29028456645045,0.8268108097337151,False,0.2517833609999798
1847,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,166.29028616246094,0.826811060273945,False,0.2799435580000136
1848,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,75.7809691383478,0.3681318549977615,False,0.2495745570013241
1848,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,75.7809676479349,0.3681318741586248,False,0.2783132810000097
1849,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,162.96194010106137,0.3897729829810045,False,0.2483984070004226
1849,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,162.9619508887654,0.3897729165792509,False,0.2770854339996731
1850,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,169.99976429154205,0.5045844989070288,False,0.245727519999491
1850,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,169.99977522997156,0.5045842314091973,False,0.269945727999584
1851,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,61.05127075417389,0.7087301001286382,False,0.2539851859983173
1851,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,61.051266763218734,0.7087301173485788,False,0.2821771840008296
1852,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,58.45512595895048,0.2610106467329813,False,0.2483106159997987
1852,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,58.4551136542829,0.2610106373981572,False,0.2758862330010743
1853,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,42.70636019193714,0.2862301953392693,False,0.2451239419988269
1853,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,42.70637494671044,0.286230012856961,False,0.2714352370003325
1854,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,154.9901405797039,0.8524215682906476,False,0.2556301929998881
1854,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,154.99016707792,0.8524214937847239,False,0.2829111440005363
1855,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,147.8886834918851,0.6089226049074253,False,0.2528719250003632
1855,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,147.88869003082027,0.6089226313671574,False,0.2805703980011458
1856,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,35.18790214862131,0.9282787745969416,False,0.2598741639994841
1856,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,35.18788476668688,0.928278731893677,False,0.2870821209999121
1857,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,120.58929367523676,0.4855258906163474,False,0.2507590099994559
1857,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,120.58922357601368,0.4855262044738137,False,0.2783319239988486
1858,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,55.6432874330204,0.860064737522082,False,0.2528611859997909
1858,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,55.6432740378424,0.8600647896128714,False,0.2815099920007924
1859,one_hop,0.05,0.01,0.5,0.2,0.5,0.0,142.8075712525363,0.7934743817867285,False,0.2447045539993269
1859,sagereg,0.05,0.01,0.5,0.2,0.5,0.0,142.80756513537608,0.7934741969135883,False,0.2714705409998714
1860,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,112.67914499714516,0.7162907063045484,False,0.2368090720010514
1860,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,112.6791438266481,0.7162906852574442,False,0.2651418509994983
1861,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,53.9518354430662,0.5490628814075431,False,0.2360477109996281
1861,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,53.95183377405134,0.549063054587631,False,0.2647077259989601
1862,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,122.96441303259108,0.3032451570264952,False,0.2338364910010568
1862,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,122.96444626727148,0.3032448047437605,False,0.2629994540002371
1863,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,176.75938308903855,0.8254962756902832,False,0.2342950070014922
1863,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,176.7593731244699,0.8254961675827881,False,0.2623319680005807
1864,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,165.37599868171142,0.7101660721946815,False,0.2311293359998671
1864,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,165.37600705272862,0.7101663890998079,False,0.2593787320001866
1865,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,176.91854767336895,0.9356151101804164,False,0.2364097059999039
1865,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,176.9185352568615,0.9356149781018208,False,0.2668291360005241
1866,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,175.3061749992702,0.7871876332443011,False,0.2309585940001852
1866,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,175.30616778659638,0.7871876283862606,False,0.2601889540001139
1867,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,146.62255380624654,1.1865032476627049,False,0.2354640069988818
1867,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,146.62254467715348,1.186503412650747,False,0.2631682939991151
1868,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,63.72438086791641,1.1978071315989622,False,0.2310978209989116
1868,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,63.72438000155671,1.197807129750708,False,0.2582602869988477
1869,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,153.09662665440726,0.8265695094990105,False,0.2319159290000243
1869,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,153.09662616976578,0.8265695625737125,False,0.2619478119995619
1870,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,148.71504168024111,0.3460401665374751,False,0.2364335040001606
1870,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,148.71503706688858,0.3460401660499716,False,0.2671085090005363
1871,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,39.07233348281196,0.6393181617415793,False,0.238989566998498
1871,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,39.072333187841,0.6393180946583841,False,0.2679068249999545
1872,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,87.53125127161931,0.7169638081623495,False,0.2252143639998394
1872,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,87.53125574559428,0.7169638406049156,False,0.2551495580009941
1873,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,146.32595224652243,0.5533030202310394,False,0.2362998909993621
1873,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,146.3259634754797,0.5533032392433999,False,0.2675678249997872
1874,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,137.11224538033747,0.9421219520364246,False,0.2343367949997628
1874,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,137.11223340963943,0.9421222120011584,False,0.264910214998963
1875,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,35.380446011412474,0.6775872321780723,False,0.2419796670001233
1875,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,35.38044109103797,0.6775868924082249,False,0.2690380809999624
1876,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,22.46304895223053,0.3840890974623314,False,0.235769368999172
1876,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,22.46304674921728,0.384089111674093,False,0.2643036160006886
1877,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,118.81563876968428,0.7907627023046698,False,0.2351905239993357
1877,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,118.81568746639894,0.7907629305349505,False,0.263530644999264
1878,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,90.73941082132758,0.509891417991762,False,0.2305956849995709
1878,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,90.7394137627702,0.50989138069825,False,0.2583872140003223
1879,one_hop,0.05,0.01,0.5,0.2,0.5,0.25,92.4446470824779,0.6297720128015957,False,0.2359709569991537
1879,sagereg,0.05,0.01,0.5,0.2,0.5,0.25,92.44465226274338,0.6297720034438108,False,0.2636442999992141
1880,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,93.77513989426748,0.6158428136203271,False,0.2539140829994721
1880,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,93.7751412179986,0.6158427825982011,False,0.2807975779996923
1881,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,75.33353700412914,0.936835608290528,False,0.2453786550013319
1881,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,75.33353308331566,0.936835629940095,False,0.2728655060000164
1882,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,176.13183211944053,0.8871346144515244,False,0.2573869290008588
1882,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,176.1318315336265,0.887134556338551,False,0.2833619829998497
1883,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,99.57353587522267,0.4826983297060902,False,0.2499642059992766
1883,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,99.57352872077144,0.4826982819567023,False,0.2755298550000589
1884,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,106.925386110225,0.787002153014272,False,0.2438545269997121
1884,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,106.92531493656352,0.7870033238054798,False,0.2683017130002554
1885,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,99.46229537748512,0.80802056984635,False,0.2431783400006679
1885,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,99.4622606328408,0.8080202656626942,False,0.267731111998728
1886,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,67.73706390627302,0.6309807718024804,False,0.2434020079999754
1886,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,67.73706058758171,0.630980556447225,False,0.2678787239983649
1887,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,156.73395663347242,0.6487060019717331,False,0.2479058030003216
1887,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,156.73395991739778,0.648705892815887,False,0.2764287090012658
1888,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,89.28983267497217,0.8405334934643666,False,0.2469892169992817
1888,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,89.28983140687703,0.8405334890110235,False,0.2738299590000679
1889,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,172.30809653907895,0.644991708858521,False,0.2533681040004012
1889,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,172.30801115432178,0.6449916787670494,False,0.2802508320000925
1890,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,23.964741686668575,0.2913097030315427,False,0.2561056440008542
1890,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,23.96474239620249,0.2913097304515711,False,0.2817237760009448
1891,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,159.64538998450433,1.065015407671695,False,0.2552870480012643
1891,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,159.64538955370128,1.0650153680336432,False,0.2840065029995458
1892,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,178.3358949127127,0.5713347345938249,False,0.2504117039989069
1892,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,178.33589694660887,0.5713346588921786,False,0.2772770560004574
1893,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,111.16846067948664,1.1642589738045663,False,0.2522892799988767
1893,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,111.16844251908044,1.1642589534512455,False,0.2755446800001664
1894,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,170.12486831667442,0.7041233074540331,False,0.2538204140000744
1894,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,170.12486821846343,0.7041234058843567,False,0.2801646309999341
1895,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,133.40594712459708,0.8500377523641561,False,0.245674470999802
1895,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,133.40593736889636,0.8500377783696862,False,0.2750025969999115
1896,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,64.20394106972617,1.1717385302599186,False,0.2471890859997074
1896,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,64.20394639540591,1.1717382770263245,False,0.2750416540002334
1897,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,103.89472835080258,0.7665732534942025,False,0.2432788559999608
1897,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,103.89473005811718,0.7665732257019908,False,0.2679093919996376
1898,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,124.0280463334484,1.048744970725901,False,0.2527012819991796
1898,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,124.02806549407204,1.0487445544939578,False,0.2780833190008707
1899,one_hop,0.05,0.01,0.5,0.2,1.0,0.0,51.02420398136412,0.7529402325143305,False,0.252337867001188
1899,sagereg,0.05,0.01,0.5,0.2,1.0,0.0,51.02418821259361,0.7529393132688861,False,0.2794254199998249
1900,one_hop,0.05,0.01,0.5,0.2,1.0,0.25,142.8280466425277,0.8524072788343603,False,0.2380518279987882
1900,sagereg,0.05,0.01,0.5,0.2,1.0,0.25,142.82806194401212,0.8524074395545352,False,0.2674471010013803
1901,one_hop,0.05,0.01,0.5,0.2,1.0,0.25,128.4996187456634,0.8789430274282116,False,0.2318324190000567
1901,sagereg,0.05,0.01,0.5,0.2,1.0,0.25,128.49963712552648,0.8789430778105342,False,0.260039668999525
1902,one_hop,0.05,0.01,0.5,0.2,1.0,0.25,125.35219596646326,0.4461273080080354,False,0.2332090809995861
1902,sagereg,0.05,0.01,0.5,0.2,1.0,0.25,125.35219182908683,0.4461273488620417,False,0.2613171070006501
1903,one_hop,0.05,0.01,0.5,0.2,1.0,0.25,112.11437016452189,0.3215329730664581,False,0.2335263330005546
1903,sagereg,0.05,0.01,0.5,0.2,1.0,0.25,112.1143844040854,0.3215329945496525,False,0.2626565999999002
1904,one_hop,0.05,0.01,0.5,0.2,1.0,0.25,143.2240381431669,0.7691269845813736,False,0.2341705649996583
1904,sagereg,0.05,0.01,0.5,0.2,1.0,0.25,143.22404089285448,0.7691270020614919,False,0.2657406640009867
1905,one_hop,0.05,0.01,0.5,0.2,1.0,0.25,118.91503254567615,0.7284519093731665,False,0.2303915820011752
1905,sagereg,0.05,0.01,0.5,0.2,1.0,0.25,118.91507968884056,0.728452827010559,False,0.2585125369987509
1906,one_hop,0.05,0.01,0.5,0.2,1.0,0.25,171.9361309877753,0.6783583272796574,False,0.2320174749984289
1906,sagereg,0.05,0.01,0.5,0.2,1.0,0.25,171.93612930191375,0.6783581892392804,False,0.2600667129991052
1907,one_hop,0.05,0.01,0.5,0.2,1.0,0.25,151.9316296036879,0.5176887792651895,False,0.2309720709999965
1907,sagereg,0.05,0.01,0.5,0.2,1.0,0.25,151.93163552293038,0.5176887928157173,False,0.2595590979999542
1908,one_hop,0.05,0.01,0.5,0.2,1.0,0.25,171.68733044209785,0.6573092180938339,False,0.2370584330001293
1908,sagereg,0.05,0.01,0.5,0.2,1.0,0.25,171.6873335792136,0.6573094142276612,False,0.267446926998673
1909,one_hop,0.05,0.01,0.5,0.2,1.0,0.25,120.2520756584105,0.9485454817461776,False,0.2323308889990585
1909,sagereg,0.05,0.01,0.5,0.2,1.0,0.25,120.25208277907645,0.9485455935257946,False,0.2603605460008111
