trial,method,inlier_ratio,noise_sigma,rotation_error_deg,translation_error,success,runtime_seconds
601,sagereg,0.075,0.005,0.1288674342976599,0.0013971814881752,True,0.2443947529999377
602,one_hop,0.075,0.005,0.192320094219069,0.0010130340215943,True,0.2203131539999958
602,sagereg,0.075,0.005,0.1923200943176141,0.0010130340303643,True,0.2461414789999025
603,one_hop,0.075,0.005,0.1552637808006323,0.0019893654255595,True,0.2204934270000649
603,sagereg,0.075,0.005,0.1552637815424086,0.0019893654193615,True,0.2475829030000795
604,one_hop,0.075,0.005,0.3555178742685229,0.0034165562299592,True,0.2162107969999169
604,sagereg,0.075,0.005,0.3555178698684835,0.0034165561721813,True,0.2424287359999652
605,one_hop,0.075,0.005,0.0600614264412442,0.0008788392344906,True,0.2206679859999667
605,sagereg,0.075,0.005,0.0600614279097488,0.0008788392928082,True,0.2465668259999347
606,one_hop,0.075,0.005,0.1023028495210904,0.001364195982303,True,0.2245456790000162
606,sagereg,0.075,0.005,0.102302850169485,0.001364195995142,True,0.2528837820000262
607,one_hop,0.075,0.005,0.1011968998644735,0.0017319274912907,True,0.2213842740000018
607,sagereg,0.075,0.005,0.101196898207764,0.0017319275060549,True,0.248665130000063
608,one_hop,0.075,0.005,0.0934932463208157,0.0021118280545705,True,0.2231620510000311
608,sagereg,0.075,0.005,0.0934932481997971,0.0021118280783941,True,0.2508241510000744
609,one_hop,0.075,0.005,0.0861495245288335,0.0015313364074319,True,0.2192177680000213
609,sagereg,0.075,0.005,0.0861495238350138,0.0015313364109193,True,0.2465930890000436
610,one_hop,0.075,0.005,0.1163204441131051,0.0005843143722983,True,0.2263459239999292
610,sagereg,0.075,0.005,0.1163204448525601,0.0005843143619835,True,0.2524663909999844
611,one_hop,0.075,0.005,0.0914216927574404,0.0014604703588575,True,0.2217394760000388
611,sagereg,0.075,0.005,0.0914216931002909,0.0014604703606209,True,0.2490108179999879
612,one_hop,0.075,0.005,0.0322330334420549,0.0019250056649473,True,0.2240866949999826
612,sagereg,0.075,0.005,0.0322330318590496,0.0019250056534211,True,0.2508077969999931
613,one_hop,0.075,0.005,0.0435900003418953,0.0013464227673953,True,0.2195575339999322
613,sagereg,0.075,0.005,0.0435900019305235,0.0013464227803286,True,0.2473804290000316
614,one_hop,0.075,0.005,0.1210040836011628,0.0011040791241594,True,0.2190006430000721
614,sagereg,0.075,0.005,0.1210040830710498,0.0011040791301554,True,0.2463122489999705
615,one_hop,0.075,0.005,0.0474634632652279,0.0010476738628068,True,0.2248388770000247
615,sagereg,0.075,0.005,0.0474634627584239,0.0010476738576337,True,0.2510862230000157
616,one_hop,0.075,0.005,0.0632640222370256,0.0006045290827557,True,0.2214352510000026
616,sagereg,0.075,0.005,0.0632640230090012,0.0006045290823751,True,0.2500790469999856
617,one_hop,0.075,0.005,0.1103763028032858,0.0010141399526302,True,0.2209512599999925
617,sagereg,0.075,0.005,0.1103763028759303,0.0010141399539903,True,0.250156281000045
618,one_hop,0.075,0.005,0.2367212486619889,0.0006753719718269,True,0.2243224579999605
618,sagereg,0.075,0.005,0.2367212483047922,0.0006753719752329,True,0.2499749720000181
619,one_hop,0.075,0.005,0.1136106818913667,0.0008123950888956,True,0.221416406000003
619,sagereg,0.075,0.005,0.1136106803515187,0.0008123950762093,True,0.2484948360000771
620,one_hop,0.075,0.005,0.1105209014888536,0.0013564533545653,True,0.2167183120000118
620,sagereg,0.075,0.005,0.110520900070842,0.0013564533246522,True,0.2440118380000058
621,one_hop,0.075,0.005,0.0842002238245094,0.0012770200061148,True,0.2200349470000446
621,sagereg,0.075,0.005,0.0842002251057601,0.0012770200074869,True,0.245303745000001
622,one_hop,0.075,0.005,0.1083811421682591,0.0010402961509267,True,0.2221312870000247
622,sagereg,0.075,0.005,0.1083811426457778,0.001040296161196,True,0.2497591949999105
623,one_hop,0.075,0.005,0.1341459408046403,0.0010292975814959,True,0.2245689349999793
623,sagereg,0.075,0.005,0.134145941739264,0.0010292975805233,True,0.2517188159999932
624,one_hop,0.075,0.005,0.148011898188324,0.0007217302589828,True,0.2161950529999785
624,sagereg,0.075,0.005,0.1480118977056928,0.00072173023725,True,0.2429307230000859
625,one_hop,0.075,0.005,0.1320284646483637,0.0004635127814396,True,0.220994786999995
625,sagereg,0.075,0.005,0.1320284645324225,0.000463512797307,True,0.2473496820000491
626,one_hop,0.075,0.005,0.122313796580017,0.0011029396937574,True,0.2238340130001006
626,sagereg,0.075,0.005,0.1223137983380717,0.001102939722115,True,0.2492957499999875
627,one_hop,0.075,0.005,0.0959064674892818,0.0010265992871134,True,0.2201134079999747
627,sagereg,0.075,0.005,0.0959064681277174,0.0010265992934524,True,0.2463481739999906
628,one_hop,0.075,0.005,0.0544047238755999,0.0017417920580076,True,0.2163749710000502
628,sagereg,0.075,0.005,0.0544047280156673,0.001741792122284,True,0.2427316110000674
629,one_hop,0.075,0.005,0.1224465635316461,0.0013871160169968,True,0.2237360829999488
629,sagereg,0.075,0.005,0.1224465642460116,0.0013871160139526,True,0.2482550189999983
630,one_hop,0.075,0.005,0.0909584047142359,0.0012173330392628,True,0.2180711380000275
630,sagereg,0.075,0.005,0.0909584052511658,0.0012173330332203,True,0.2445527429999856
631,one_hop,0.075,0.005,0.2077541241419161,0.0015777412992499,True,0.2192753130000255
631,sagereg,0.075,0.005,0.2077541222472594,0.0015777412862751,True,0.2471880769999188
632,one_hop,0.075,0.005,0.1980167844599433,0.0013721900196396,True,0.220124960000021
632,sagereg,0.075,0.005,0.1980167861495944,0.0013721900400674,True,0.2465503849999777
633,one_hop,0.075,0.005,0.0342529268950263,0.0003180777435015,True,0.2226315149999891
633,sagereg,0.075,0.005,0.0342529262566025,0.0003180777537574,True,0.2486606860001075
634,one_hop,0.075,0.005,0.0291406314247697,0.0009786653979591,True,0.2219870220000075
634,sagereg,0.075,0.005,0.0291406308494432,0.0009786653979823,True,0.2489622859999372
635,one_hop,0.075,0.005,0.1170087399041212,0.0014846090186563,True,0.2194019140000591
635,sagereg,0.075,0.005,0.1170087383965325,0.0014846090217073,True,0.2459562970000206
636,one_hop,0.075,0.005,0.1170615903056284,0.0014256640303896,True,0.2197854029999462
636,sagereg,0.075,0.005,0.1170615896206702,0.0014256640058535,True,0.2458570640000061
637,one_hop,0.075,0.005,0.0686152437581469,0.000683443229155,True,0.2219161090000625
637,sagereg,0.075,0.005,0.0686152420583972,0.00068344321029,True,0.2484714419999818
638,one_hop,0.075,0.005,0.0784560158484983,0.0005263821803593,True,0.215845403000003
638,sagereg,0.075,0.005,0.0784560141947121,0.0005263822190137,True,0.2432660209999539
639,one_hop,0.075,0.005,0.1768692685982123,0.0024036269923183,True,0.221489699000017
639,sagereg,0.075,0.005,0.1768692701890325,0.0024036270052406,True,0.2478279850000717
640,one_hop,0.075,0.005,0.2651440675050689,0.0015333714489972,True,0.2219898759999523
640,sagereg,0.075,0.005,0.2651440678267244,0.0015333714435844,True,0.2482025489999841
641,one_hop,0.075,0.005,0.1137154794586587,0.0014397586485162,True,0.2206721449999804
641,sagereg,0.075,0.005,0.1137154759971936,0.0014397586079617,True,0.2470741459999317
642,one_hop,0.075,0.005,0.096247670082232,0.0004266167124943,True,0.2209478710000212
642,sagereg,0.075,0.005,0.0962476668332091,0.0004266166941261,True,0.2465649070001063
643,one_hop,0.075,0.005,0.1020484975791444,0.0009557782454289,True,0.2193214750000152
643,sagereg,0.075,0.005,0.1020484983362997,0.0009557782605384,True,0.2449250070000062
644,one_hop,0.075,0.005,0.1833991301671895,0.0012870768068068,True,0.2181732779999947
644,sagereg,0.075,0.005,0.1833991292053462,0.0012870767922825,True,0.2442365739999559
645,one_hop,0.075,0.005,0.1216375024388282,0.0007553906975915,True,0.217773538000074
645,sagereg,0.075,0.005,0.121637502876291,0.0007553906902647,True,0.2442651359999672
646,one_hop,0.075,0.005,0.1134063083095066,0.0010405448142284,True,0.2229212810000262
646,sagereg,0.075,0.005,0.1134063086565968,0.0010405448061102,True,0.2496290260000933
647,one_hop,0.075,0.005,0.1231779045626941,0.0015382876547957,True,0.2149088510000183
647,sagereg,0.075,0.005,0.1231779032134583,0.0015382876181108,True,0.2407626049999862
648,one_hop,0.075,0.005,0.2021692351066938,0.0026166611126666,True,0.2199437190000708
648,sagereg,0.075,0.005,0.2021692364263245,0.0026166611299731,True,0.244279352000035
649,one_hop,0.075,0.005,0.0858652965899149,0.001001090177005,True,0.2202081950000547
649,sagereg,0.075,0.005,0.0858652989414298,0.0010010901677481,True,0.2471437049999849
650,one_hop,0.075,0.01,0.1462570929629986,0.0026000223189799,True,0.2223175950000495
650,sagereg,0.075,0.01,0.1462571047598815,0.0026000230031733,True,0.2490605780000123
651,one_hop,0.075,0.01,0.3967506891517264,0.0019489324074922,True,0.2218648069999744
651,sagereg,0.075,0.01,0.3967508957408459,0.0019489351413509,True,0.2501947669999254
652,one_hop,0.075,0.01,0.2792501489129157,0.001987804681703,True,0.2171363820000351
652,sagereg,0.075,0.01,0.2792501596700453,0.001987804672382,True,0.2446217919999753
653,one_hop,0.075,0.01,0.3957772252094227,0.0010251470360353,True,0.2198853870000903
653,sagereg,0.075,0.01,0.3957772180264742,0.001025146723877,True,0.2477627170000005
654,one_hop,0.075,0.01,0.4470246060703455,0.0039856646446292,True,0.224394253000014
654,sagereg,0.075,0.01,0.4470245673540248,0.0039856652193857,True,0.252563734999967
655,one_hop,0.075,0.01,0.3843203134368303,0.0043500958681706,True,0.2232027569999672
655,sagereg,0.075,0.01,0.3843203223303902,0.0043500960671475,True,0.2500800030001073
656,one_hop,0.075,0.01,0.1131280714778259,0.0026931975973862,True,0.21739479200005
656,sagereg,0.075,0.01,0.1131281093779242,0.0026931983479037,True,0.244214262000014
657,one_hop,0.075,0.01,0.4662500585373263,0.0037376641178786,True,0.2183818569999402
657,sagereg,0.075,0.01,0.4662500366496615,0.0037376639656979,True,0.2448138099999823
658,one_hop,0.075,0.01,0.2580041219521513,0.0023821699480122,True,0.2252747140000792
658,sagereg,0.075,0.01,0.2580042233709316,0.002382168949337,True,0.2524922359999664
659,one_hop,0.075,0.01,0.0929624081420404,0.001728509119026,True,0.2227037379999501
659,sagereg,0.075,0.01,0.0929625123269951,0.0017285087675255,True,0.2503479110000626
660,one_hop,0.075,0.01,0.178328310284733,0.0011768024663938,True,0.2240267199999834
660,sagereg,0.075,0.01,0.1783288820703717,0.0011768111215255,True,0.2504338679999591
661,one_hop,0.075,0.01,0.2515205798092968,0.0035299043962149,True,0.2230979839999918
661,sagereg,0.075,0.01,0.2515204152319429,0.0035299025971532,True,0.2504579019999937
662,one_hop,0.075,0.01,0.1814915504265057,0.0018710093487349,True,0.218980178000038
662,sagereg,0.075,0.01,0.1814914870407137,0.0018710129120372,True,0.2459160129999418
663,one_hop,0.075,0.01,0.203332277663527,0.0017434284961344,True,0.2199771499999769
663,sagereg,0.075,0.01,0.2033322764876715,0.0017434285240602,True,0.2460045239999999
664,one_hop,0.075,0.01,0.391783544023316,0.0047646108205829,True,0.220974301999945
664,sagereg,0.075,0.01,0.3917834724849414,0.0047646106381185,True,0.246744542999977
665,one_hop,0.075,0.01,0.1127119238596479,0.0018267087079961,True,0.2250013980000176
665,sagereg,0.075,0.01,0.1127119936147838,0.0018267085147557,True,0.2518202229999815
666,one_hop,0.075,0.01,0.2890437305405998,0.003501800818687,True,0.2246002379999936
666,sagereg,0.075,0.01,0.2890437071148899,0.0035017998777159,True,0.2510603929999888
667,one_hop,0.075,0.01,0.2042539927537086,0.0018687839894405,True,0.2205539900000985
667,sagereg,0.075,0.01,0.2042540057332439,0.0018687843459027,True,0.2491767989999971
668,one_hop,0.075,0.01,0.2853224382428395,0.0033693627588584,True,0.2174106950000123
668,sagereg,0.075,0.01,0.2853225183143468,0.0033693624963564,True,0.2450169699999378
669,one_hop,0.075,0.01,0.1274097461964118,0.0006705788709583,True,0.2228432580000117
669,sagereg,0.075,0.01,0.1274095953239234,0.0006705771893262,True,0.250677732999975
670,one_hop,0.075,0.01,0.1714253241408213,0.0021283323073641,True,0.2220214330000089
670,sagereg,0.075,0.01,0.1714251682134827,0.0021283291125721,True,0.2489069169999993
671,one_hop,0.075,0.01,0.1797714521249178,0.0037982482486513,True,0.2138440290000289
671,sagereg,0.075,0.01,0.1797714318348825,0.0037982483380792,True,0.240020630999993
672,one_hop,0.075,0.01,0.1423768987864213,0.0030579300736677,True,0.2180974419999302
672,sagereg,0.075,0.01,0.1423769240368897,0.0030579304161392,True,0.2449664460000349
673,one_hop,0.075,0.01,0.4469269090897113,0.0028924356187421,True,0.2224323120000235
673,sagereg,0.075,0.01,0.4469268766426387,0.0028924372390533,True,0.2493033259999038
674,one_hop,0.075,0.01,0.1886066430772245,0.001856532406144,True,0.2243257760000006
674,sagereg,0.075,0.01,0.1886065463523457,0.0018565325387716,True,0.2512024190000375
675,one_hop,0.075,0.01,0.3090465729962031,0.0017526995579932,True,0.2180845039999894
675,sagereg,0.075,0.01,0.3090466046681656,0.001752700163674,True,0.2463576039999679
676,one_hop,0.075,0.01,0.1078442241592951,0.0033595805638455,True,0.2206824019999658
676,sagereg,0.075,0.01,0.1078442910473255,0.0033595809896273,True,0.2465322159999914
677,one_hop,0.075,0.01,0.172543096769912,0.0024225835429682,True,0.2213992629999666
677,sagereg,0.075,0.01,0.1725443796455054,0.0024225849299635,True,0.2485154209999791
678,one_hop,0.075,0.01,0.3954110428462827,0.002834559555157,True,0.2217814220000491
678,sagereg,0.075,0.01,0.3954110405032104,0.0028345595866106,True,0.2491145149999738
679,one_hop,0.075,0.01,0.6161634856577294,0.0043892935259071,True,0.2212013510001043
679,sagereg,0.075,0.01,0.6161637044045672,0.0043892941241045,True,0.2496142580000651
680,one_hop,0.075,0.01,0.4697077483435577,0.0016648841882076,True,0.2185683279999466
680,sagereg,0.075,0.01,0.4697077211807203,0.0016648819625725,True,0.2446277169999575
681,one_hop,0.075,0.01,0.1322015774798651,0.0023000643645124,True,0.2233664610000687
681,sagereg,0.075,0.01,0.1322016028708081,0.0023000638076917,True,0.2496541980000302
682,one_hop,0.075,0.01,0.3678530941631669,0.0047572450474089,True,0.2234367870000824
682,sagereg,0.075,0.01,0.3678540171515118,0.0047572595840575,True,0.2518249969999715
683,one_hop,0.075,0.01,0.2266802486548406,0.001547976717724,True,0.2254697550000628
683,sagereg,0.075,0.01,0.2266802692705698,0.0015479764631207,True,0.2512919229999397
684,one_hop,0.075,0.01,0.5623352956790165,0.0045493265156841,True,0.2219691289999446
684,sagereg,0.075,0.01,0.562335337775543,0.0045493288537253,True,0.2492311080000036
685,one_hop,0.075,0.01,0.1365688257922745,0.0022660291117587,True,0.211407194000003
685,sagereg,0.075,0.01,0.1365687658953276,0.0022660296975173,True,0.236917356000049
686,one_hop,0.075,0.01,0.2904612507987558,0.0046905947668633,True,0.211511210000026
686,sagereg,0.075,0.01,0.2904612671310306,0.0046905951742043,True,0.2383950180000056
687,one_hop,0.075,0.01,0.2247744042298691,0.0040045755806898,True,0.2232384440000032
687,sagereg,0.075,0.01,0.2247743909954051,0.004004575603441,True,0.2506013779999421
688,one_hop,0.075,0.01,0.2281520271447989,0.0030463748457516,True,0.2233853590000762
688,sagereg,0.075,0.01,0.2281520425635647,0.0030463751684001,True,0.2496504590000086
689,one_hop,0.075,0.01,0.2083145650016212,0.0020986405160949,True,0.2149559469999076
689,sagereg,0.075,0.01,0.2083146268776871,0.0020986421584935,True,0.2416851980000274
690,one_hop,0.075,0.01,0.0657042414419912,0.0027397329551504,True,0.2206479560001071
690,sagereg,0.075,0.01,0.0657042378918782,0.002739733038111,True,0.2483423319999929
691,one_hop,0.075,0.01,0.1438360542790386,0.0011333864927083,True,0.2190579360000129
691,sagereg,0.075,0.01,0.1438359627092015,0.0011333879768329,True,0.2452133159999903
692,one_hop,0.075,0.01,0.2500604110519174,0.0022571224797942,True,0.2223235540000132
692,sagereg,0.075,0.01,0.2500603001877527,0.0022571237136703,True,0.2498529109999481
693,one_hop,0.075,0.01,0.1631373779054391,0.000954549614108,True,0.2176782090000415
693,sagereg,0.075,0.01,0.1631370369546174,0.0009545471655162,True,0.2448209020000149
694,one_hop,0.075,0.01,0.3780704909446294,0.0010365275289232,True,0.2247898429999395
694,sagereg,0.075,0.01,0.3780704106996292,0.0010365268497271,True,0.2522731560000011
695,one_hop,0.075,0.01,0.1869584842132682,0.001436422106375,True,0.2162617909999653
695,sagereg,0.075,0.01,0.1869585882980307,0.0014364235715328,True,0.2437934050000194
696,one_hop,0.075,0.01,0.2581732730315447,0.0024891393169284,True,0.2205167920000121
696,sagereg,0.075,0.01,0.2581732561785428,0.0024891391457847,True,0.2466379869999855
697,one_hop,0.075,0.01,0.0841719510513453,0.0024722992473549,True,0.2248617970000168
697,sagereg,0.075,0.01,0.0841719466001015,0.0024722993762319,True,0.2510595449999755
698,one_hop,0.075,0.01,0.2349050681538928,0.0036906066676462,True,0.2223619860000099
698,sagereg,0.075,0.01,0.2349054157182928,0.0036906138800858,True,0.2492449409999153
699,one_hop,0.075,0.01,0.3811720477812745,0.0038573716716236,True,0.2213558810000222
699,sagereg,0.075,0.01,0.3811721501608937,0.0038573715881563,True,0.2492534719999639
700,one_hop,0.075,0.02,135.82248812307506,1.2001965396510963,False,0.2242428480000171
700,sagereg,0.075,0.02,133.22857443057595,1.1903309060711322,False,0.2503551370000423
701,one_hop,0.075,0.02,1.1231424052122263,0.0076394041940999,True,0.2240311609999707
701,sagereg,0.075,0.02,1.1243951940780428,0.0076405983302561,True,0.2507724710000047
702,one_hop,0.075,0.02,142.53298031598945,0.6465034861610376,False,0.2195981470000561
702,sagereg,0.075,0.02,142.56234683763788,0.6475067168676738,False,0.2487049210000123
703,one_hop,0.075,0.02,0.8687602056383059,0.0069822272758762,True,0.2265298400000119
703,sagereg,0.075,0.02,0.8687966744666318,0.0069723573838712,True,0.2547542510000085
704,one_hop,0.075,0.02,0.6395567000665662,0.0074118232994165,True,0.2195648219999384
704,sagereg,0.075,0.02,0.5105772923251786,0.006872936378034,True,0.2463361949999125
705,one_hop,0.075,0.02,0.4018979727668141,0.0053032193410459,True,0.21969680899997
705,sagereg,0.075,0.02,0.4018904260905516,0.005303227176544,True,0.2452128099999981
706,one_hop,0.075,0.02,0.8356593585426085,0.0059379360477274,True,0.2243537640000568
706,sagereg,0.075,0.02,0.731839797296363,0.0058262222396307,True,0.2497946729999967
707,one_hop,0.075,0.02,0.2946585526452761,0.0058173469769661,True,0.2174421299999949
707,sagereg,0.075,0.02,0.2949577957586629,0.005829933648156,True,0.2436991219999527
708,one_hop,0.075,0.02,0.808702721518109,0.0040927203338572,True,0.2235894529999313
708,sagereg,0.075,0.02,0.80822303491308,0.0041062722094713,True,0.2519735260000288
709,one_hop,0.075,0.02,0.180503947942239,0.0040204833354243,True,0.2195620310000094
709,sagereg,0.075,0.02,0.1563581323321121,0.0047277310697826,True,0.2449428090000083
710,one_hop,0.075,0.02,1.3618525105893355,0.0126582109397101,True,0.2229488719999608
710,sagereg,0.075,0.02,1.3912496057397885,0.0134513250351253,True,0.2501669140000331
711,one_hop,0.075,0.02,60.98067987028523,0.9476224723880884,False,0.22547505
711,sagereg,0.075,0.02,0.3782813868796759,0.0051055853873884,True,0.2547821269999986
712,one_hop,0.075,0.02,0.2499509912168123,0.0059509280229166,True,0.2229837550000866
712,sagereg,0.075,0.02,0.2504318658602913,0.0059518926776395,True,0.2511654769999722
713,one_hop,0.075,0.02,82.09947004245012,1.2340673006843894,False,0.219377326999961
713,sagereg,0.075,0.02,82.94808136124836,1.2206406100830272,False,0.2474023050000369
714,one_hop,0.075,0.02,0.7449278497079584,0.0075006496414672,True,0.2274731329999895
714,sagereg,0.075,0.02,0.7454826185770499,0.0075062654329322,True,0.2542937129999245
715,one_hop,0.075,0.02,0.3455087916071952,0.005009892252671,True,0.2230980680000129
715,sagereg,0.075,0.02,0.3453498392937861,0.005013140728449,True,0.2505379330000323
716,one_hop,0.075,0.02,0.8644332190004635,0.0072369053497275,True,0.2237150009999595
716,sagereg,0.075,0.02,0.8644427417427933,0.0072368019499843,True,0.250981908999961
717,one_hop,0.075,0.02,136.0945302732582,0.4996839087335889,False,0.2266004410000732
717,sagereg,0.075,0.02,0.9711440245682073,0.0090958146015699,True,0.2547966289999976
718,one_hop,0.075,0.02,0.1588707160953945,0.0038417815444672,True,0.2203801809999959
718,sagereg,0.075,0.02,0.1588543368600032,0.0038416097732299,True,0.2480961140000772
719,one_hop,0.075,0.02,0.1837139247715848,0.0039093451622961,True,0.2261804490000258
719,sagereg,0.075,0.02,0.1837950913407304,0.0039095835956772,True,0.2537738490000265
720,one_hop,0.075,0.02,0.8547551291208685,0.0096259100695043,True,0.222124866999934
720,sagereg,0.075,0.02,0.8549943132266191,0.0096265630807637,True,0.2487711569999646
721,one_hop,0.075,0.02,0.8889020388976514,0.0097915558003099,True,0.2260798300000033
721,sagereg,0.075,0.02,0.9500735835568483,0.0105730804815441,True,0.2559287849999236
722,one_hop,0.075,0.02,0.4111307568934049,0.0053740665690445,True,0.225796841000033
722,sagereg,0.075,0.02,60.39360451884388,0.7731783376175992,False,0.2532898800000112
723,one_hop,0.075,0.02,166.9793045211701,0.4558078717704304,False,0.2260794679999662
723,sagereg,0.075,0.02,164.8331349882054,0.4505513932900726,False,0.257150012000011
724,one_hop,0.075,0.02,132.29671847604507,1.0663474039647904,False,0.215233688000012
724,sagereg,0.075,0.02,132.21237307470196,1.0674649589188925,False,0.2412793460000557
725,one_hop,0.075,0.02,0.5715400718080547,0.0043542609269972,True,0.2223771240001042
725,sagereg,0.075,0.02,0.5714550338869494,0.0043551559413746,True,0.2497256620000598
726,one_hop,0.075,0.02,130.46236000486695,0.7292968141797711,False,0.223565858000029
726,sagereg,0.075,0.02,0.848834293978069,0.0070803710323554,True,0.2506164650000073
727,one_hop,0.075,0.02,0.2465454437392501,0.0035734872781359,True,0.2227602799999886
727,sagereg,0.075,0.02,0.2465364994568593,0.0035733096693453,True,0.2493459589999247
728,one_hop,0.075,0.02,150.23347953381855,0.5311698492028455,False,0.2199623280000651
728,sagereg,0.075,0.02,135.65485474688677,0.7311583538401191,False,0.2482345049999139
729,one_hop,0.075,0.02,110.69546234774838,1.364156203317772,False,0.227925396000046
729,sagereg,0.075,0.02,158.49227740622248,0.6760867566605855,False,0.2559000250000736
730,one_hop,0.075,0.02,0.2912072209934953,0.0041049328652447,True,0.2232200839999905
730,sagereg,0.075,0.02,0.2196455489808203,0.0047506933261031,True,0.2504211319999285
731,one_hop,0.075,0.02,0.7448817140018498,0.0080840241000219,True,0.2265332969999463
731,sagereg,0.075,0.02,0.7448715821162963,0.0080838499788036,True,0.2534035520000088
732,one_hop,0.075,0.02,0.436842584669367,0.0043376459994027,True,0.2205276560000584
732,sagereg,0.075,0.02,150.1928518181141,0.7796730891288379,False,0.2476249699999471
733,one_hop,0.075,0.02,132.97863674701208,0.9434737008027912,False,0.2175555869999925
733,sagereg,0.075,0.02,161.79804322746722,1.2953819201373773,False,0.244155767000052
734,one_hop,0.075,0.02,176.7586417993538,0.6098365871153367,False,0.2299917859999141
734,sagereg,0.075,0.02,162.74735168041664,0.6075150729182478,False,0.2575755960000379
735,one_hop,0.075,0.02,0.4272869960484932,0.0048029555948524,True,0.2185856120000835
735,sagereg,0.075,0.02,0.4278741704086274,0.0047991339125948,True,0.2465071019998959
736,one_hop,0.075,0.02,0.6726271767187704,0.0067555893686671,True,0.2193723079999472
736,sagereg,0.075,0.02,0.6726550406201053,0.0067555582916539,True,0.2452634449999777
737,one_hop,0.075,0.02,0.1321502641373583,0.0061979872440866,True,0.2195121909999215
737,sagereg,0.075,0.02,0.132172693356344,0.0061974843193367,True,0.2452927560000262
738,one_hop,0.075,0.02,0.495772082902055,0.007240466895944,True,0.2218717150000202
738,sagereg,0.075,0.02,0.4961521840445684,0.0072410744317558,True,0.2487167529999396
739,one_hop,0.075,0.02,0.2611805883416677,0.0058622962135025,True,0.2232973600000605
739,sagereg,0.075,0.02,0.2598615640387901,0.0058650200110151,True,0.2492726949999451
740,one_hop,0.075,0.02,0.7687471739510708,0.0099682437765748,True,0.2223818500000334
740,sagereg,0.075,0.02,0.7683105348838525,0.0099730446176219,True,0.2497531269999626
741,one_hop,0.075,0.02,95.32766467411808,0.5408828001241701,False,0.2233691259999659
741,sagereg,0.075,0.02,95.4887580240578,0.5381836777446669,False,0.2496703589999924
742,one_hop,0.075,0.02,0.7688286422005459,0.0036751479450908,True,0.2196592799999734
742,sagereg,0.075,0.02,0.7293892863529038,0.0040811658102484,True,0.2470050819999869
743,one_hop,0.075,0.02,0.7427727078178309,0.0065334098714517,True,0.2281869880000613
743,sagereg,0.075,0.02,0.74266183417792,0.0065321734630747,True,0.2547269670000105
744,one_hop,0.075,0.02,0.1751516962627979,0.00439459980396,True,0.2185730730000159
744,sagereg,0.075,0.02,0.1755581475142051,0.0043989115476647,True,0.2454163700000435
745,one_hop,0.075,0.02,0.3960810780351953,0.0059411340266723,True,0.2160267639999347
745,sagereg,0.075,0.02,0.395655487501915,0.0059388248669842,True,0.2426001989999804
746,one_hop,0.075,0.02,101.7038504369297,0.9284263024148576,False,0.2199673960000154
746,sagereg,0.075,0.02,17.77176736123104,0.1654590159332805,False,0.2501544689999946
747,one_hop,0.075,0.02,0.5755780275284169,0.0036233612252559,True,0.2263308809999671
747,sagereg,0.075,0.02,0.5760085460702903,0.0036305267837084,True,0.2543080729999474
748,one_hop,0.075,0.02,1.0142067567955533,0.0054852989903429,True,0.2219068370000059
748,sagereg,0.075,0.02,1.0141938994833015,0.005486908440965,True,0.2483763579999731
749,one_hop,0.075,0.02,0.5812117837982766,0.0016084901892601,True,0.2283450140000695
749,sagereg,0.075,0.02,0.5812419438030878,0.0016075804110396,True,0.2556283490000623
750,one_hop,0.1,0.005,0.047037762545964,0.0008599453286443,True,0.2180437729999766
750,sagereg,0.1,0.005,0.0470377622670236,0.000859945323434,True,0.2445723900000302
751,one_hop,0.1,0.005,0.0392696815635865,0.0006680188838386,True,0.2213870599999836
751,sagereg,0.1,0.005,0.0392696814522136,0.0006680188844854,True,0.2493191419999902
752,one_hop,0.1,0.005,0.1175433855504893,0.0010312993706333,True,0.2217185859999517
752,sagereg,0.1,0.005,0.1175433854078578,0.001031299388939,True,0.2496384760000864
753,one_hop,0.1,0.005,0.0826497078011875,0.0010690920590362,True,0.2194406900000558
753,sagereg,0.1,0.005,0.0826497104382201,0.0010690920805291,True,0.2486106160000645
754,one_hop,0.1,0.005,0.0214160625558541,0.0005089967715176,True,0.2257228950001035
754,sagereg,0.1,0.005,0.0214160637811708,0.0005089967745589,True,0.2543986809999978
755,one_hop,0.1,0.005,0.0098872449999787,0.0006950782864678,True,0.2199182269999937
755,sagereg,0.1,0.005,0.0098872455897724,0.0006950782767715,True,0.2462822510000251
756,one_hop,0.1,0.005,0.1205241586464008,0.0009237147812482,True,0.2296063530000083
756,sagereg,0.1,0.005,0.1205241587189768,0.0009237147663938,True,0.2567967019999742
757,one_hop,0.1,0.005,0.0672720698997703,0.0018262318526208,True,0.2246716240000523
757,sagereg,0.1,0.005,0.0672720677760033,0.0018262318436839,True,0.2518543099999988
758,one_hop,0.1,0.005,0.0639275637998132,0.0005063189342632,True,0.214668240999913
758,sagereg,0.1,0.005,0.0639275639708497,0.000506318935123,True,0.2424620079999613
759,one_hop,0.1,0.005,0.0769513174917635,0.0008025778910887,True,0.2186576569999943
759,sagereg,0.1,0.005,0.076951318154846,0.0008025778841059,True,0.2462590290000434
760,one_hop,0.1,0.005,0.1075511952680314,0.0014000691101372,True,0.213988178999898
760,sagereg,0.1,0.005,0.1075511947800503,0.0014000690726517,True,0.2425539439999511
761,one_hop,0.1,0.005,0.0628112270132693,0.0006609562826737,True,0.2152994419999458
